Participant,DateTime,Method,AppsNumber,Trial,Selection,Distance,SeenTimeMillis,SeekStartedTimeMillis,DataFoundTimeMillis,Rechecks,NrErrors
P6,41521.657337962963,TapNFlip,2,6,3,1,2568.1469,1691.0968,1691.0968,0,0
P6,41521.659270833334,TapNFlip,3,1,2,3,7043.4028,6130.3506,6130.3506,1,0
P6,41521.659328703703,TapNFlip,3,1,3,0,5136.2938,4161.238,4161.238,1,0
P6,41521.659375000003,TapNFlip,3,2,1,0,4119.2356,3176.1817,2428.1389,0,0
P6,41521.659444444442,TapNFlip,3,2,2,0,5391.3084,4566.2612,4566.2612,1,0
P6,41521.659502314818,TapNFlip,3,2,3,1,5511.6815,4575.628,4575.628,1,0
P6,41521.659571759257,TapNFlip,3,3,1,3,5955.8879,4979.8321,1965.1124,0,0
P6,41521.659641203703,TapNFlip,3,3,2,1,6131.3507,5329.3049,5329.3049,1,0
P6,41521.659768518519,TapNFlip,3,3,3,3,10327.7414,9451.6913,9451.6913,1,0
P6,41521.659826388888,TapNFlip,3,4,1,1,5604.0401,4617.8243,1872.1071,0,0
P6,41521.659872685188,TapNFlip,3,4,2,1,3716.2125,2780.159,2780.159,0,0
P6,41521.659907407404,TapNFlip,3,4,3,1,3008.1721,2087.1194,2087.1194,0,0
P6,41521.65997685185,TapNFlip,3,5,1,3,6363.6524,5480.4425,2304.1317,0,0
P6,41521.660069444442,TapNFlip,3,5,2,2,7120.4073,6301.3604,6301.3604,1,0
P6,41521.660115740742,TapNFlip,3,5,3,2,4707.2693,3703.2119,3703.2119,0,0
P6,41521.660196759258,TapNFlip,3,6,1,3,7100.6686,6141.4587,2161.1236,0,0
P6,41521.660277777781,TapNFlip,3,6,2,1,7047.4031,6147.3516,6147.3516,1,0
P6,41521.660370370373,TapNFlip,3,6,3,2,7812.0157,6953.9666,6953.9666,1,0
P7,41521.73914351852,TapNFlip,1,1,2,2,4685.0066,3420.0048,3420.0048,0,0
P7,41521.739212962966,TapNFlip,1,1,3,2,6310.0088,3030.0042,3030.0042,0,0
P7,41521.739340277774,TapNFlip,1,2,1,3,10900.0153,9635.0135,2945.0042,0,0
P7,41521.739398148151,TapNFlip,1,2,2,3,4580.0064,3615.0051,3615.0051,0,0
P7,41521.739432870374,TapNFlip,1,2,3,3,3195.0045,2310.0033,2310.0033,0,0
P7,41521.739502314813,TapNFlip,1,3,1,1,6460.009,5575.0078,2975.0042,0,0
P7,41521.739537037036,TapNFlip,1,3,2,1,3010.0042,2185.003,2185.003,0,0
P7,41521.739571759259,TapNFlip,1,3,3,1,2605.0037,1790.0025,1790.0025,0,0
P7,41521.739641203705,TapNFlip,1,4,1,2,6395.0089,5685.0079,1880.0026,0,0
P7,41521.739675925928,TapNFlip,1,4,2,2,2365.0033,1550.0021,1550.0021,0,0
P7,41521.739699074074,TapNFlip,1,4,3,2,2250.0032,1500.0021,1500.0021,0,0
P7,41521.739861111113,TapNFlip,1,5,1,1,13930.0195,13135.0184,7280.0102,3,0
P7,41521.739884259259,TapNFlip,1,5,2,1,2470.0035,1605.0023,1605.0023,0,0
P7,41521.739918981482,TapNFlip,1,5,3,1,2245.0031,1550.0022,1550.0022,0,0
P7,41521.740011574075,TapNFlip,1,6,1,2,8730.0122,7985.0112,3555.005,0,0
P7,41521.740046296298,TapNFlip,1,6,2,2,2565.0036,1650.0023,1650.0023,0,0
P7,41521.740081018521,TapNFlip,1,6,3,2,2555.0036,1905.0027,1905.0027,0,0
P7,41521.742395833331,TapNFlip,2,1,2,0,8510.0119,7450.0104,7450.0104,1,0
P7,41521.7425,TapNFlip,2,1,3,2,8710.0122,7660.0107,7660.0107,1,0
P7,41521.742604166669,TapNFlip,2,2,1,2,9395.0132,8360.0118,2860.0041,0,0
P7,41521.742638888885,TapNFlip,2,2,2,2,2725.0038,1785.0025,1785.0025,0,0
P7,41521.742708333331,TapNFlip,2,2,3,1,5710.008,4995.007,4995.007,1,0
P7,41521.742789351854,TapNFlip,2,3,1,3,7080.0099,5880.0083,2310.0033,0,0
P7,41521.742812500001,TapNFlip,2,3,2,3,2415.0034,1595.0023,1595.0023,0,0
P7,41521.742835648147,TapNFlip,2,3,3,3,2095.0029,1390.002,1390.002,0,0
P7,41521.742893518516,TapNFlip,2,4,1,1,5070.0071,4255.006,1835.0026,0,0
P7,41521.742974537039,TapNFlip,2,4,2,2,6695.0094,5950.0084,5950.0084,1,0
P7,41521.742997685185,TapNFlip,2,4,3,2,2260.0031,1410.0019,1410.0019,0,0
P7,41521.743078703701,TapNFlip,2,5,1,2,6935.0098,6150.0087,2280.0032,0,0
P7,41521.743101851855,TapNFlip,2,5,2,2,2045.0028,1295.0018,1295.0018,0,0
P7,41521.743159722224,TapNFlip,2,5,3,0,4875.0068,4270.0059,4270.0059,1,0
P7,41521.743206018517,TapNFlip,2,6,1,0,3865.0055,3135.0044,1790.0026,0,0
P7,41521.743287037039,TapNFlip,2,6,2,1,7150.01,6385.009,6385.009,1,0
P7,41521.743356481478,TapNFlip,2,6,3,0,5370.0075,4555.0064,4555.0064,1,0
P7,41521.745428240742,TapNFlip,3,1,1,0,16525.0231,14985.0209,5390.0075,4,0
P7,41521.745520833334,TapNFlip,3,1,2,1,7940.0112,7025.0099,7025.0099,1,0
P7,41521.74559027778,TapNFlip,3,1,3,2,6070.0084,5295.0074,5295.0074,1,0
P7,41521.745636574073,TapNFlip,3,2,1,0,4040.0056,3440.0048,2165.003,0,0
P7,41521.745682870373,TapNFlip,3,2,2,0,3790.0053,1930.0027,1930.0027,0,0
P7,41521.745787037034,TapNFlip,3,2,3,2,9680.0136,8810.0124,8810.0124,1,0
P7,41521.745868055557,TapNFlip,3,3,1,3,6985.0098,5900.0083,1970.0028,0,0
P7,41521.74590277778,TapNFlip,3,3,2,3,2900.004,1800.0025,1800.0025,0,0
P7,41521.74596064815,TapNFlip,3,3,3,0,5110.0072,4410.0062,4410.0062,1,0
P7,41521.746006944442,TapNFlip,3,4,1,0,4045.0056,2955.0041,1800.0025,0,0
P7,41521.746111111112,TapNFlip,3,4,2,3,8305.0117,7560.0106,7560.0106,1,0
P7,41521.746134259258,TapNFlip,3,4,3,3,2620.0036,1680.0023,1680.0023,0,0
P7,41521.746192129627,TapNFlip,3,5,1,1,4825.0068,4110.0058,1915.0027,0,0
P7,41521.746238425927,TapNFlip,3,5,2,0,4375.0061,3585.005,3585.005,1,0
P7,41521.746319444443,TapNFlip,3,5,3,2,6115.0086,5500.0077,5500.0077,1,0
P7,41521.746377314812,TapNFlip,3,6,1,1,5900.0082,5005.007,2090.0029,0,0
P7,41521.746493055558,TapNFlip,3,6,2,1,9980.014,9185.0128,9185.0128,5,0
P7,41521.746539351851,TapNFlip,3,6,3,1,3320.0047,2005.0028,2005.0028,0,0
P8,41522.493067129632,TapNFlip,1,1,1,2,19465.0272,32965.0461,4135.0058,1,0
P8,41522.493113425924,TapNFlip,1,1,2,2,4235.0059,2600.0036,2600.0036,0,0
P8,41522.49318287037,TapNFlip,1,1,3,2,5485.0077,3885.0054,3885.0054,0,0
P8,41522.493518518517,TapNFlip,1,2,2,3,3515.0049,1960.0027,1960.0027,0,0
P8,41522.49355324074,TapNFlip,1,2,3,3,3365.0047,2125.003,2125.003,0,0
P8,41522.493645833332,TapNFlip,1,3,1,2,8090.0114,6920.0097,2865.0041,0,0
P8,41522.493680555555,TapNFlip,1,3,2,2,3300.0046,2220.0031,2220.0031,0,0
P8,41522.493726851855,TapNFlip,1,3,3,2,3370.0047,1990.0028,1990.0028,0,0
P8,41522.493784722225,TapNFlip,1,4,1,0,5315.0074,4405.0061,2455.0034,0,0
P8,41522.493854166663,TapNFlip,1,4,2,0,5990.0084,4995.007,4995.007,0,0
P8,41522.493900462963,TapNFlip,1,4,3,0,4220.0059,2915.004,2915.004,0,0
P8,41522.49422453704,TapNFlip,1,5,2,3,3825.0054,2855.004,2855.004,0,0
P8,41522.494305555556,TapNFlip,1,5,3,3,6890.0096,3945.0055,3945.0055,0,0
P8,41522.494409722225,TapNFlip,1,6,1,3,9340.0131,7190.0101,2285.0032,0,0
P8,41522.494467592594,TapNFlip,1,6,2,3,4915.0069,3105.0044,3105.0044,0,0
P8,41522.494513888887,TapNFlip,1,6,3,3,3585.005,2190.0031,2190.0031,0,0
P8,41522.497777777775,TapNFlip,2,1,2,1,10150.0142,6450.009,6450.009,1,0
P8,41522.49795138889,TapNFlip,2,1,3,2,14590.0204,13040.0182,13040.0182,1,0
P8,41522.498078703706,TapNFlip,2,2,1,0,11760.0164,10405.0146,4560.0064,0,0
P8,41522.498240740744,TapNFlip,2,2,2,0,13845.0194,12650.0177,12650.0177,1,0
P8,41522.498356481483,TapNFlip,2,2,3,0,9310.013,8045.0112,8045.0112,1,0
P8,41522.498425925929,TapNFlip,2,3,1,0,6045.0085,4590.0064,2360.0033,0,0
P8,41522.498622685183,TapNFlip,2,3,2,2,17320.0242,12910.018,12910.018,1,0
P8,41522.498692129629,TapNFlip,2,3,3,0,6245.0088,5055.0071,5055.0071,1,0
P8,41522.498773148145,TapNFlip,2,4,1,1,7150.01,5905.0083,2655.0037,0,0
P8,41522.498831018522,TapNFlip,2,4,2,1,4700.0066,3105.0044,3105.0044,0,0
P8,41522.498969907407,TapNFlip,2,4,3,2,12010.0168,10915.0153,10915.0153,1,0
P8,41522.499062499999,TapNFlip,2,5,1,2,7600.0106,6320.0088,2450.0034,0,0
P8,41522.499143518522,TapNFlip,2,5,2,0,6890.0097,5710.008,5710.008,1,0
P8,41522.499189814815,TapNFlip,2,5,3,0,4850.0068,2860.004,2860.004,0,0
P8,41522.499305555553,TapNFlip,2,6,1,2,9505.0133,8565.012,2750.0039,0,0
P8,41522.499351851853,TapNFlip,2,6,2,2,4065.0057,2330.0033,2330.0033,0,0
P8,41522.499386574076,TapNFlip,2,6,3,2,3380.0047,2510.0035,2510.0035,0,0
P8,41522.501840277779,TapNFlip,3,1,2,3,15980.0223,14640.0205,14640.0205,1,0
P8,41522.501909722225,TapNFlip,3,1,3,0,6675.0094,5515.0078,5515.0078,1,0
P8,41522.502013888887,TapNFlip,3,2,1,3,8980.0125,7795.0109,2335.0032,0,0
P8,41522.502060185187,TapNFlip,3,2,2,3,3530.005,2525.0036,2525.0036,0,0
P8,41522.502141203702,TapNFlip,3,2,3,1,7575.0106,6700.0094,6700.0094,1,0
P8,41522.502245370371,TapNFlip,3,3,1,1,9160.0128,8060.0113,2400.0033,0,0
P8,41522.502291666664,TapNFlip,3,3,2,1,3170.0045,2130.003,2130.003,0,0
P8,41522.502372685187,TapNFlip,3,3,3,1,7210.01,6340.0088,6340.0088,1,0
P8,41522.502418981479,TapNFlip,3,4,1,0,4130.0057,3075.0043,2200.003,0,0
P8,41522.502534722225,TapNFlip,3,4,2,3,10140.0142,9220.0129,9220.0129,2,0
P8,41522.502604166664,TapNFlip,3,4,3,0,5625.0079,4745.0066,4745.0066,1,0
P8,41522.502696759257,TapNFlip,3,5,1,1,8440.0118,7485.0105,2710.0038,0,0
P8,41522.50277777778,TapNFlip,3,5,2,1,6560.0092,5445.0076,5445.0076,1,0
P8,41522.502847222226,TapNFlip,3,5,3,1,6630.0093,2375.0033,2375.0033,0,0
P8,41522.502928240741,TapNFlip,3,6,1,2,6395.009,5175.0073,2520.0036,0,0
P8,41522.503020833334,TapNFlip,3,6,2,1,8485.0118,7355.0103,7355.0103,1,0
P8,41522.503125000003,TapNFlip,3,6,3,2,8870.0125,7725.0109,7725.0109,1,0
P9,41522.653263888889,TapNFlip,1,1,1,1,14155.0198,21055.0294,2945.0041,2,0
P9,41522.653321759259,TapNFlip,1,1,2,1,5185.0073,3240.0045,3240.0045,0,0
P9,41522.653391203705,TapNFlip,1,1,3,1,5560.0078,4400.0062,4400.0062,0,0
P9,41522.653483796297,TapNFlip,1,2,1,1,8515.0119,5120.0072,2260.0032,0,0
P9,41522.65353009259,TapNFlip,1,2,2,1,3935.0055,2655.0037,2655.0037,0,0
P9,41522.653587962966,TapNFlip,1,2,3,1,4945.0069,3600.005,3600.005,0,0
P9,41522.653645833336,TapNFlip,1,3,1,1,5220.0073,4120.0057,2125.0029,0,0
P9,41522.653692129628,TapNFlip,1,3,2,1,3160.0045,1980.0028,1980.0028,0,0
P9,41522.653761574074,TapNFlip,1,3,3,1,6625.0092,5405.0075,5405.0075,2,0
P9,41522.654178240744,TapNFlip,1,4,2,2,3980.0056,2840.004,2840.004,0,0
P9,41522.65421296296,TapNFlip,1,4,3,2,3050.0042,1990.0028,1990.0028,0,0
P9,41522.654293981483,TapNFlip,1,5,1,3,7285.0102,6175.0086,2585.0036,0,0
P9,41522.654328703706,TapNFlip,1,5,2,3,2890.0041,1965.0028,1965.0028,0,0
P9,41522.654374999998,TapNFlip,1,5,3,3,3900.0054,2865.004,2865.004,0,0
P9,41522.654467592591,TapNFlip,1,6,1,2,8035.0113,6905.0097,2075.0029,0,0
P9,41522.654502314814,TapNFlip,1,6,2,2,3030.0042,2125.0029,2125.0029,0,0
P9,41522.654560185183,TapNFlip,1,6,3,2,4915.0069,3840.0054,3840.0054,0,0
P9,41522.657835648148,TapNFlip,2,1,2,3,3220.0045,2170.003,2170.003,0,0
P9,41522.657939814817,TapNFlip,2,1,3,2,8545.012,7615.0107,7615.0107,1,0
P9,41522.658078703702,TapNFlip,2,2,1,3,12205.0171,11225.0157,2690.0038,0,0
P9,41522.658113425925,TapNFlip,2,2,2,3,3285.0046,2010.0028,2010.0028,0,0
P9,41522.658182870371,TapNFlip,2,2,3,3,5700.008,2710.0038,2710.0038,0,0
P9,41522.658263888887,TapNFlip,2,3,1,3,7020.0098,6030.0085,2275.0032,0,0
P9,41522.658391203702,TapNFlip,2,3,2,2,10745.015,9175.0128,9175.0128,1,0
P9,41522.658437500002,TapNFlip,2,3,3,2,3670.0052,2545.0036,2545.0036,0,0
P9,41522.658495370371,TapNFlip,2,4,1,0,4945.0069,3195.0045,2040.0029,0,0
P9,41522.658599537041,TapNFlip,2,4,2,1,9160.0128,7950.0111,7950.0111,3,0
P9,41522.658634259256,TapNFlip,2,4,3,1,3410.0048,1960.0028,1960.0028,0,0
P9,41522.658726851849,TapNFlip,2,5,1,3,7995.0112,6760.0095,2125.003,0,0
P9,41522.658819444441,TapNFlip,2,5,2,2,7585.0106,6545.0092,6545.0092,1,0
P9,41522.658900462964,TapNFlip,2,5,3,3,7095.0099,6135.0085,6135.0085,1,0
P9,41522.658958333333,TapNFlip,2,6,1,3,4980.007,4120.0057,1750.0024,0,0
P9,41522.658993055556,TapNFlip,2,6,2,3,3060.0043,1880.0026,1880.0026,0,0
P9,41522.659016203703,TapNFlip,2,6,3,3,2515.0035,1695.0023,1695.0023,0,0
P9,41522.66678240741,TapNFlip,3,1,1,0,8590.012,12090.0169,1965.0028,2,0
P9,41522.666863425926,TapNFlip,3,1,2,0,7110.0099,6100.0085,6100.0085,1,0
P9,41522.666909722226,TapNFlip,3,1,3,0,3390.0048,1890.0027,1890.0027,0,0
P9,41522.666979166665,TapNFlip,3,2,1,1,5845.0082,5040.0071,2115.003,0,0
P9,41522.667013888888,TapNFlip,3,2,2,1,3150.0044,1990.0028,1990.0028,0,0
P9,41522.667048611111,TapNFlip,3,2,3,1,3320.0046,2010.0028,2010.0028,0,0
P9,41522.667199074072,TapNFlip,3,3,1,3,12855.018,11670.0163,9235.0129,2,0
P9,41522.667303240742,TapNFlip,3,3,2,3,9315.0131,8285.0116,8285.0116,1,0
P9,41522.667337962965,TapNFlip,3,3,3,3,2885.004,1965.0027,1965.0027,0,0
P9,41522.667442129627,TapNFlip,3,4,1,2,8615.0121,7585.0106,2200.0031,0,0
P9,41522.667500000003,TapNFlip,3,4,2,0,5010.007,4195.0059,4195.0059,1,0
P9,41522.667673611111,TapNFlip,3,4,3,2,15635.0219,14730.0206,14730.0206,2,0
P9,41522.667812500003,TapNFlip,3,5,1,2,11830.0166,10965.0154,7290.0103,1,0
P9,41522.667905092596,TapNFlip,3,5,2,1,7300.0102,6060.0085,6060.0085,1,0
P9,41522.667951388888,TapNFlip,3,5,3,1,4290.006,3050.0043,3050.0043,0,0
P9,41522.668020833335,TapNFlip,3,6,1,1,5710.008,4765.0067,2775.0039,0,0
P9,41522.668090277781,TapNFlip,3,6,2,1,6790.0095,5745.0081,5745.0081,1,0
P9,41522.668171296296,TapNFlip,3,6,3,1,6255.0087,5300.0074,5300.0074,1,0
P10,41522.771261574075,TapNFlip,1,1,1,3,15035.021,12165.017,3365.0047,0,0
P10,41522.771307870367,TapNFlip,1,1,2,3,4220.0059,2795.0039,2795.0039,0,0
P10,41522.771354166667,TapNFlip,1,1,3,3,4025.0057,3020.0043,3020.0043,0,0
P10,41522.77144675926,TapNFlip,1,2,1,0,8270.0116,7295.0103,2720.0038,1,0
P10,41522.771493055552,TapNFlip,1,2,2,0,4070.0057,2965.0042,2965.0042,0,0
P10,41522.771539351852,TapNFlip,1,2,3,0,4010.0056,2775.0039,2775.0039,0,0
P10,41522.771666666667,TapNFlip,1,3,1,2,10440.0146,9215.0129,3030.0043,0,0
P10,41522.771724537037,TapNFlip,1,3,2,2,5860.0082,4775.0067,4775.0067,0,0
P10,41522.771782407406,TapNFlip,1,3,3,2,4255.006,2930.0042,2930.0042,0,0
P10,41522.771921296298,TapNFlip,1,4,1,1,12075.0169,10610.0149,2755.0039,0,0
P10,41522.771967592591,TapNFlip,1,4,2,1,3705.0052,2615.0037,2615.0037,0,0
P10,41522.772013888891,TapNFlip,1,4,3,1,4145.0058,3160.0045,3160.0045,0,0
P10,41522.772094907406,TapNFlip,1,5,1,1,7660.0107,6325.0089,2845.004,0,0
P10,41522.772164351853,TapNFlip,1,5,2,1,5475.0076,4600.0064,4600.0064,0,0
P10,41522.772210648145,TapNFlip,1,5,3,1,3875.0055,3075.0043,3075.0043,0,0
P10,41522.772407407407,TapNFlip,1,6,1,3,17680.0247,16255.0227,3315.0046,0,0
P10,41522.772453703707,TapNFlip,1,6,2,3,3990.0056,2845.004,2845.004,0,0
P10,41522.772499999999,TapNFlip,1,6,3,3,3910.0055,2955.0042,2955.0042,0,0
P10,41522.772812499999,TapNFlip,2,1,1,1,12430.0174,8375.0118,4075.0058,0,0
P10,41522.773032407407,TapNFlip,2,1,2,0,18190.0254,17065.0239,17065.0239,4,0
P10,41522.773101851853,TapNFlip,2,1,3,0,6690.0094,3855.0054,3855.0054,0,0
P10,41522.773229166669,TapNFlip,2,2,1,1,11210.0157,8065.0113,3470.0049,0,0
P10,41522.773298611108,TapNFlip,2,2,2,1,5315.0074,4180.0058,4180.0058,0,0
P10,41522.773356481484,TapNFlip,2,2,3,1,5225.0073,3805.0053,3805.0053,0,0
P10,41522.773425925923,TapNFlip,2,3,1,0,6245.0088,5055.0071,3330.0047,0,0
P10,41522.773888888885,TapNFlip,2,3,3,0,15760.022,14400.0201,14400.0201,3,0
P10,41522.774016203701,TapNFlip,2,4,1,3,10830.0152,9530.0133,3910.0055,0,0
P10,41522.774212962962,TapNFlip,2,4,2,2,17565.0246,15795.0221,15795.0221,3,0
P10,41522.774340277778,TapNFlip,2,4,3,3,10400.0146,9295.0131,9295.0131,1,0
P10,41522.774409722224,TapNFlip,2,5,1,0,5920.0083,4720.0067,2765.0039,0,0
P10,41522.774502314816,TapNFlip,2,5,2,0,8410.0117,7430.0104,7430.0104,0,0
P10,41522.774548611109,TapNFlip,2,5,3,0,4440.0062,3270.0045,3270.0045,0,0
P10,41522.774664351855,TapNFlip,2,6,1,2,9775.0137,8645.0121,2895.004,0,0
P10,41522.77480324074,TapNFlip,2,6,2,2,11700.0164,10645.0149,10645.0149,1,0
P10,41522.774953703702,TapNFlip,2,6,3,2,12740.0178,11485.016,11485.016,1,0
P10,41522.778287037036,TapNFlip,3,1,1,3,11055.0155,32470.0455,2685.0038,1,0
P10,41522.778402777774,TapNFlip,3,1,2,2,9750.0136,8620.012,8620.012,1,0
P10,41522.77851851852,TapNFlip,3,1,3,3,9830.0138,8650.0121,8650.0121,1,0
P10,41522.778668981482,TapNFlip,3,2,1,3,13540.019,12095.017,2755.0039,1,0
P10,41522.778715277775,TapNFlip,3,2,2,3,4160.0058,2855.004,2855.004,0,0
P10,41522.778900462959,TapNFlip,3,2,3,1,15920.0223,14675.0206,14675.0206,3,0
P10,41522.778993055559,TapNFlip,3,3,1,0,7510.0105,4990.007,2725.0038,0,0
P10,41522.779050925928,TapNFlip,3,3,2,0,5710.008,4300.006,4300.006,0,0
P10,41522.779189814813,TapNFlip,3,3,3,3,11165.0156,8865.0124,8865.0124,1,0
P10,41522.779317129629,TapNFlip,3,4,1,1,11520.0162,7085.01,2835.004,0,0
P10,41522.779467592591,TapNFlip,3,4,2,2,12490.0174,9975.0139,9975.0139,1,0
P10,41522.779513888891,TapNFlip,3,4,3,2,4415.0062,2990.0042,2990.0042,0,0
P10,41522.779594907406,TapNFlip,3,5,1,0,7120.01,5810.0081,4305.006,0,0
P10,41522.779699074075,TapNFlip,3,5,2,0,8920.0125,7730.0108,7730.0108,1,0
P10,41522.779791666668,TapNFlip,3,5,3,0,8080.0113,6910.0097,6910.0097,1,0
P10,41522.780011574076,TapNFlip,3,6,1,2,19180.0268,16790.0235,6110.0085,1,0
P10,41522.780127314814,TapNFlip,3,6,2,1,10075.0142,8565.012,8565.012,1,0
P11,41529.703055555554,TapNFlip,2,1,1,1,16310.0229,7195.0101,3620.0051,0,0
P11,41529.703159722223,TapNFlip,2,1,2,1,8980.0125,4785.0067,4785.0067,0,0
P11,41529.703761574077,TapNFlip,2,2,1,3,13485.0189,10745.0151,3660.0051,0,0
P11,41529.703935185185,TapNFlip,2,2,2,2,15110.0211,13155.0184,13155.0184,1,0
P11,41529.704131944447,TapNFlip,2,2,3,3,17345.0243,15800.0221,15800.0221,1,0
P11,41529.704247685186,TapNFlip,2,3,1,2,10145.0142,8345.0117,3225.0045,1,0
P11,41529.704398148147,TapNFlip,2,3,2,2,13075.0183,11320.0158,11320.0158,1,0
P11,41529.704548611109,TapNFlip,2,3,3,2,12710.0178,3430.0048,3430.0048,0,0
P11,41529.704687500001,TapNFlip,2,4,1,3,12185.0171,10720.015,6080.0085,0,0
P11,41529.704826388886,TapNFlip,2,4,2,3,11770.0165,9990.014,9990.014,1,0
P11,41529.704895833333,TapNFlip,2,4,3,3,6040.0084,3630.0051,3630.0051,0,0
P11,41529.705000000002,TapNFlip,2,5,1,2,9250.013,7585.0106,4185.0059,0,0
P11,41529.705104166664,TapNFlip,2,5,2,2,8705.0122,6990.0098,6990.0098,0,0
P11,41529.705254629633,TapNFlip,2,5,3,1,12805.0179,11395.016,11395.016,1,0
P11,41529.705358796295,TapNFlip,2,6,1,3,9590.0134,7985.0112,4330.006,0,0
P11,41529.70548611111,TapNFlip,2,6,2,0,10210.0143,8695.0122,8695.0122,1,0
P11,41529.705601851849,TapNFlip,2,6,3,0,10615.0149,9110.0128,9110.0128,2,0
P11,41529.706412037034,TapNFlip,3,1,2,2,12020.0168,9890.0139,9890.0139,1,0
P11,41529.706550925926,TapNFlip,3,1,3,3,12685.0177,10975.0153,10975.0153,1,0
P11,41529.706724537034,TapNFlip,3,2,1,3,14935.0209,13515.019,3660.0052,0,0
P11,41529.706875000003,TapNFlip,3,2,2,3,12380.0173,9795.0137,9795.0137,1,0
P11,41529.707025462965,TapNFlip,3,2,3,0,13655.0191,11945.0167,11945.0167,1,0
P11,41529.707199074073,TapNFlip,3,3,1,3,14240.0199,10685.0149,6150.0086,0,0
P11,41529.707395833335,TapNFlip,3,3,2,1,17620.0247,16105.0225,16105.0225,1,0
P11,41529.707546296297,TapNFlip,3,3,3,3,12540.0176,10945.0154,10945.0154,1,0
P11,41529.707627314812,TapNFlip,3,4,1,0,7310.0102,4855.0068,3175.0044,0,0
P11,41529.707743055558,TapNFlip,3,4,2,0,9790.0137,7745.0108,7745.0108,1,0
P11,41529.707870370374,TapNFlip,3,4,3,0,11435.016,9880.0138,9880.0138,3,0
P11,41529.707986111112,TapNFlip,3,5,1,1,9800.0137,8580.012,4105.0057,0,0
P11,41529.708032407405,TapNFlip,3,5,2,1,4260.006,2840.004,2840.004,0,0
P11,41529.708148148151,TapNFlip,3,5,3,2,9135.0128,7775.0109,7775.0109,1,0
P11,41529.708240740743,TapNFlip,3,6,1,1,8130.0114,6910.0097,2485.0035,0,0
P11,41529.708333333336,TapNFlip,3,6,2,0,8035.0112,6845.0095,6845.0095,1,0
P11,41529.708553240744,TapNFlip,3,6,3,2,19310.0271,17855.025,17855.025,4,0
P11,41529.708773148152,TapNFlip,1,1,1,0,11910.0166,16610.0232,2680.0037,1,0
P11,41529.708819444444,TapNFlip,1,1,2,0,4425.0062,3035.0042,3035.0042,0,0
P11,41529.708865740744,TapNFlip,1,1,3,0,4270.006,2905.004,2905.004,0,0
P11,41529.708969907406,TapNFlip,1,2,1,2,9065.0127,7770.0109,4245.0059,0,0
P11,41529.709050925929,TapNFlip,1,2,2,2,6460.0091,4930.0069,4930.0069,0,0
P11,41529.709120370368,TapNFlip,1,2,3,2,5900.0082,4330.006,4330.006,0,0
P11,41529.709178240744,TapNFlip,1,3,1,0,5230.0073,3960.0055,2595.0036,0,0
P11,41529.70925925926,TapNFlip,1,3,2,0,7500.0105,2760.0038,2760.0038,0,0
P11,41529.709317129629,TapNFlip,1,3,3,0,4180.0059,3040.0043,3040.0043,0,0
P11,41529.709398148145,TapNFlip,1,4,1,3,7695.0108,6535.0092,2860.004,0,0
P11,41529.709456018521,TapNFlip,1,4,2,3,4555.0063,2790.0039,2790.0039,0,0
P11,41529.709502314814,TapNFlip,1,4,3,3,3840.0054,2630.0037,2630.0037,0,0
P11,41529.709641203706,TapNFlip,1,5,1,1,12325.0173,11155.0156,2790.0039,0,0
P11,41529.709699074076,TapNFlip,1,5,2,1,4830.0067,3085.0043,3085.0043,0,0
P11,41529.709745370368,TapNFlip,1,5,3,1,3995.0056,2980.0041,2980.0041,0,0
P11,41529.709872685184,TapNFlip,1,6,1,3,10720.015,9405.0131,4380.0061,0,0
P11,41529.709918981483,TapNFlip,1,6,2,3,4185.0059,2490.0035,2490.0035,0,0
P11,41529.709976851853,TapNFlip,1,6,3,3,5160.0072,3950.0055,3950.0055,0,0
P12,13/09/2013 3:15:00 PM,TapNFlip,3,1,1,3,14535.0204,9755.0137,5390.0076,0,0
P12,13/09/2013 3:15:08 PM,TapNFlip,3,1,2,3,7400.0103,5365.0075,5365.0075,0,0
P12,13/09/2013 3:15:13 PM,TapNFlip,3,1,3,3,5255.0074,3820.0053,3820.0053,0,0
P12,13/09/2013 3:15:21 PM,TapNFlip,3,2,1,0,8555.012,5980.0084,3770.0053,0,0
P12,13/09/2013 3:15:51 PM,TapNFlip,3,2,3,3,7250.0101,5700.008,5700.008,0,0
P12,13/09/2013 3:16:00 PM,TapNFlip,3,3,1,0,8950.0126,7255.0102,4090.0058,0,0
P12,13/09/2013 3:16:07 PM,TapNFlip,3,3,2,0,7125.0099,5480.0076,5480.0076,0,0
P12,13/09/2013 3:16:20 PM,TapNFlip,3,3,3,3,12825.018,11505.0161,11505.0161,1,0
P12,13/09/2013 3:16:30 PM,TapNFlip,3,4,1,3,10030.014,8440.0118,4865.0068,0,0
P12,13/09/2013 3:16:42 PM,TapNFlip,3,4,2,2,11515.0162,9555.0134,9555.0134,1,0
P12,13/09/2013 3:16:48 PM,TapNFlip,3,4,3,2,6510.0091,4965.007,4965.007,0,0
P12,13/09/2013 3:16:58 PM,TapNFlip,3,5,1,1,10025.014,8595.012,4805.0067,0,0
P12,13/09/2013 3:17:03 PM,TapNFlip,3,5,2,1,4755.0067,3550.005,3550.005,0,0
P12,13/09/2013 3:17:12 PM,TapNFlip,3,5,3,0,8450.0118,7100.0099,7100.0099,1,0
